codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
51991;51991;51991;ACIDENTE;FOZ DO IGUAÇU;PR;BRASIL;****;28/07/2014;17:30:00;0
52302;52302;52302;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;01/08/2014;01:01:00;0
52303;52303;52303;INCIDENTE;MANAUS;AM;BRASIL;****;01/08/2014;14:48:00;0
78819;78819;78819;INCIDENTE GRAVE;CAMPO GRANDE;MS;BRASIL;SSIE;01/08/2014;21:05:00;0
52571;52571;52571;INCIDENTE;GRAVATÁ;PE;BRASIL;****;02/08/2014;13:30:00;0
52262;52262;52262;ACIDENTE;BALSAS;MA;BRASIL;****;03/08/2014;09:10:00;0
52304;52304;52304;INCIDENTE;RIO CLARO;SP;BRASIL;SDED;04/08/2014;19:00:00;0
52263;52263;52263;INCIDENTE GRAVE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;SBSR;05/08/2014;18:30:00;0
52305;52305;52305;INCIDENTE;ILHÉUS;BA;BRASIL;SBIL;05/08/2014;19:45:00;0
52306;52306;52306;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;06/08/2014;19:00:00;0
52307;52307;52307;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;08/08/2014;15:53:00;0
52264;52264;52264;ACIDENTE;CAMPINAS;SP;BRASIL;SDAM;11/08/2014;20:52:00;0
52286;52286;52286;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;SBBI;11/08/2014;11:15:00;0
52308;52308;52308;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;11/08/2014;16:37:00;0
52309;52309;52309;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;11/08/2014;19:49:00;0
52265;52265;52265;ACIDENTE;SANTOS;SP;BRASIL;****;13/08/2014;13:03:00;13
52310;52310;52310;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;13/08/2014;10:45:00;0
52287;52287;52287;INCIDENTE GRAVE;COARI;AM;BRASIL;****;16/08/2014;11:57:00;0
52288;52288;52288;INCIDENTE GRAVE;SÃO JOÃO DA BOA VISTA;SP;BRASIL;****;16/08/2014;19:08:00;0
52311;52311;52311;INCIDENTE;FOZ DO IGUAÇU;PR;BRASIL;SBFI;16/08/2014;15:23:00;0
52289;52289;52289;INCIDENTE GRAVE;BRASÍLIA;DF;BRASIL;****;17/08/2014;15:05:00;0
52290;52290;52290;INCIDENTE GRAVE;REDENÇÃO;PA;BRASIL;SNDC;19/08/2014;17:00:00;0
52291;52291;52291;INCIDENTE GRAVE;BELÉM;PA;BRASIL;SBBE;19/08/2014;08:45:00;0
52292;52292;52292;INCIDENTE GRAVE;RIO CLARO;SP;BRASIL;SDRK;20/08/2014;16:50:00;0
52293;52293;52293;INCIDENTE GRAVE;UIRAMUTÃ;RR;BRASIL;SWPD;20/08/2014;18:57:00;0
52312;52312;52312;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;20/08/2014;14:02:00;0
52284;52284;52284;ACIDENTE;ANGRA DOS REIS;RJ;BRASIL;SDAG;22/08/2014;14:30:00;0
52271;52271;52271;ACIDENTE;GOIANIRA;GO;BRASIL;****;23/08/2014;13:30:00;1
52273;52273;52273;ACIDENTE;FORTALEZA;CE;BRASIL;SNFE;23/08/2014;17:34:00;0
52285;52285;52285;INCIDENTE GRAVE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;23/08/2014;15:40:00;0
52313;52313;52313;INCIDENTE;BELÉM;PA;BRASIL;SBBE;23/08/2014;12:15:00;0
53113;53113;53113;INCIDENTE GRAVE;CAMPO GRANDE;MS;BRASIL;****;23/08/2014;02:43:00;0
52314;52314;52314;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;24/08/2014;17:55:00;0
52315;52315;52315;INCIDENTE;NAZARÉ PAULISTA;SP;BRASIL;****;24/08/2014;19:00:00;0
52296;52296;52296;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;25/08/2014;16:10:00;0
52316;52316;52316;INCIDENTE;CAMPINA GRANDE;PB;BRASIL;SBKG;25/08/2014;10:24:00;0
52317;52317;52317;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;25/08/2014;12:15:00;0
52274;52274;52274;ACIDENTE;PIRAJUÍ;SP;BRASIL;****;27/08/2014;09:50:00;2
52811;52811;52811;ACIDENTE;CAJAMAR;SP;BRASIL;****;27/08/2014;15:10:00;0
52275;52275;52275;ACIDENTE;MUCAJAÍ;RR;BRASIL;****;28/08/2014;14:40:00;0
52318;52318;52318;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;28/08/2014;12:10:00;0
52331;52331;52331;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;29/08/2014;13:36:00;0
52276;52276;52276;ACIDENTE;CUMARU DO NORTE;PA;BRASIL;****;30/08/2014;13:10:00;0
52277;52277;52277;ACIDENTE;CURITIBA;PR;BRASIL;SBBI;30/08/2014;16:24:00;0
52332;52332;52332;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;30/08/2014;12:07:00;0
52278;52278;52278;ACIDENTE;CANDÓI;PR;BRASIL;****;31/08/2014;19:50:00;0
52343;52343;52343;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;31/08/2014;18:00:00;0
52631;52631;52631;ACIDENTE;MARINGÁ;PR;BRASIL;SBMG;31/08/2014;14:15:00;0
52295;52295;52295;INCIDENTE GRAVE;MANAUS;AM;BRASIL;SBEG;01/09/2014;12:57:00;1
52333;52333;52333;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;01/09/2014;09:25:00;0
52334;52334;52334;INCIDENTE;CUIABÁ;MT;BRASIL;****;01/09/2014;20:30:00;0
52335;52335;52335;INCIDENTE;MACEIÓ;AL;BRASIL;SBMO;02/09/2014;19:35:00;0
52674;52674;52674;ACIDENTE;PIRACURUCA;PI;BRASIL;****;02/09/2014;19:00:00;0
52297;52297;52297;INCIDENTE;RONDONÓPOLIS;MT;BRASIL;SWRD;04/09/2014;19:55:00;0
52336;52336;52336;INCIDENTE;EIRUNEPÉ;AM;BRASIL;SWEI;04/09/2014;13:20:00;0
52279;52279;52279;ACIDENTE;TANGARÁ DA SERRA;MT;BRASIL;SDVI;07/09/2014;16:00:00;3
52572;52572;52572;INCIDENTE;FORTALEZA;CE;BRASIL;SBFZ;08/09/2014;11:45:00;0
52280;52280;52280;ACIDENTE;LENÇÓIS;BA;BRASIL;****;10/09/2014;16:05:00;0
52591;52591;52591;INCIDENTE;CAMPINAS;SP;BRASIL;SDAM;10/09/2014;20:50:00;0
52337;52337;52337;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;11/09/2014;21:30:00;0
52592;52592;52592;INCIDENTE;PARAUAPEBAS;PA;BRASIL;SBCJ;11/09/2014;21:30:00;0
52281;52281;52281;ACIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;12/09/2014;19:41:00;0
52231;52231;52231;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;SBGO;13/09/2014;21:14:00;0
52338;52338;52338;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;13/09/2014;18:30:00;0
52282;52282;52282;ACIDENTE;BOA VISTA DO TUPIM;BA;BRASIL;****;15/09/2014;18:15:00;0
52594;52594;52594;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;15/09/2014;17:15:00;0
52595;52595;52595;INCIDENTE;MARABÁ;PA;BRASIL;SBMA;15/09/2014;15:30:00;0
52551;52551;52551;INCIDENTE GRAVE;BELÉM;PA;BRASIL;SBJC;16/09/2014;12:00:00;0
52344;52344;52344;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;17/09/2014;18:23:00;0
52345;52345;52345;INCIDENTE;SANTA CRUZ DO SUL;RS;BRASIL;SSSC;17/09/2014;15:45:00;0
52597;52597;52597;INCIDENTE;UBERLÂNDIA;MG;BRASIL;****;17/09/2014;15:10:00;0
52598;52598;52598;INCIDENTE;MARABÁ;PA;BRASIL;SBMA;17/09/2014;19:20:00;0
52599;52599;52599;INCIDENTE;GOIÂNIA;GO;BRASIL;****;18/09/2014;14:15:00;0
52600;52600;52600;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;18/09/2014;23:07:00;0
52531;52531;52531;ACIDENTE;FORMOSA;GO;BRASIL;SWFR;19/09/2014;16:30:00;0
52340;52340;52340;ACIDENTE;FAMA;MG;BRASIL;****;20/09/2014;15:00:00;1
52346;52346;52346;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;20/09/2014;16:20:00;0
52341;52341;52341;ACIDENTE;VERANÓPOLIS;RS;BRASIL;****;21/09/2014;19:30:00;0
52532;52532;52532;ACIDENTE;PINHÃO;PR;BRASIL;****;21/09/2014;19:00:00;0
52611;52611;52611;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;21/09/2014;18:23:00;0
52613;52613;52613;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;SBCT;21/09/2014;13:43:00;0
52342;52342;52342;ACIDENTE;BAURU;SP;BRASIL;SBBU;22/09/2014;17:00:00;0
52552;52552;52552;INCIDENTE GRAVE;PORTO SEGURO;BA;BRASIL;SBPS;22/09/2014;16:19:00;1
52533;52533;52533;ACIDENTE;SINOP;MT;BRASIL;****;23/09/2014;18:30:00;0
52553;52553;52553;INCIDENTE GRAVE;SENADOR JOSÉ PORFÍRIO;PA;BRASIL;SDWV;23/09/2014;20:30:00;0
52614;52614;52614;INCIDENTE;UBERABA;MG;BRASIL;SBUR;24/09/2014;13:00:00;0
52693;52693;52693;INCIDENTE GRAVE;BARRA DO RIBEIRO;RS;BRASIL;****;24/09/2014;16:00:00;0
52596;52596;52596;ACIDENTE;CONFINS;MG;BRASIL;SBCF;25/09/2014;23:58:00;0
52615;52615;52615;INCIDENTE;BRASÍLIA;DF;BRASIL;****;25/09/2014;19:35:00;0
52617;52617;52617;INCIDENTE;TERESINA;PI;BRASIL;SBTE;27/09/2014;19:30:00;0
52618;52618;52618;INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;SBSR;27/09/2014;12:57:00;0
52536;52536;52536;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;28/09/2014;17:30:00;0
52537;52537;52537;ACIDENTE;ITAQUI;RS;BRASIL;****;29/09/2014;19:30:00;0
52554;52554;52554;INCIDENTE GRAVE;VÁRZEA GRANDE;MT;BRASIL;SBCY;30/09/2014;11:15:00;0
52620;52620;52620;INCIDENTE;SANTARÉM;PA;BRASIL;SBSN;30/09/2014;11:47:00;0
52621;52621;52621;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;30/09/2014;11:00:00;0
52538;52538;52538;ACIDENTE;BOQUIRA;BA;BRASIL;SNBO;01/10/2014;14:30:00;1
52622;52622;52622;INCIDENTE;ARAGUAÍNA;TO;BRASIL;SWGN;03/10/2014;11:00:00;0
52623;52623;52623;INCIDENTE;RIO BRANCO;AC;BRASIL;SBRB;03/10/2014;18:58:00;0
52714;52714;52714;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;****;03/10/2014;20:00:00;0
52715;52715;52715;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;04/10/2014;18:10:00;0
52632;52632;52632;ACIDENTE;SENA MADUREIRA;AC;BRASIL;****;05/10/2014;12:00:00;0
52716;52716;52716;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;05/10/2014;11:47:00;0
52624;52624;52624;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;06/10/2014;13:18:00;0
52717;52717;52717;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;06/10/2014;16:00:00;0
52718;52718;52718;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;07/10/2014;14:40:00;0
52719;52719;52719;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;07/10/2014;21:40:00;0
52633;52633;52633;ACIDENTE;MARAU;RS;BRASIL;****;08/10/2014;12:00:00;0
52720;52720;52720;INCIDENTE;SÃO PAULO;SP;BRASIL;****;08/10/2014;16:00:00;0
52634;52634;52634;ACIDENTE;PARAGUAÇU PAULISTA;SP;BRASIL;****;09/10/2014;11:40:00;1
52699;52699;52699;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;09/10/2014;20:10:00;5
52721;52721;52721;INCIDENTE;CRUZEIRO DO SUL;AC;BRASIL;SBCZ;09/10/2014;14:40:00;0
52722;52722;52722;INCIDENTE;SANTARÉM;PA;BRASIL;SBSN;09/10/2014;14:38:00;0
52635;52635;52635;ACIDENTE;JUATUBA;MG;BRASIL;****;10/10/2014;18:00:00;1
52723;52723;52723;INCIDENTE;SÃO PAULO;SP;BRASIL;****;10/10/2014;10:00:00;0
52636;52636;52636;ACIDENTE;TATUÍ;SP;BRASIL;SDTF;11/10/2014;16:18:00;2
52724;52724;52724;INCIDENTE;CAMPINAS;SP;BRASIL;****;14/10/2014;14:30:00;0
52725;52725;52725;INCIDENTE;CARAUARI;AM;BRASIL;SWCA;14/10/2014;19:20:00;0
52637;52637;52637;ACIDENTE;BOITUVA;SP;BRASIL;SDOI;16/10/2014;20:30:00;0
52726;52726;52726;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;16/10/2014;22:10:00;0
52638;52638;52638;ACIDENTE;JUATUBA;MG;BRASIL;****;17/10/2014;20:30:00;0
52727;52727;52727;INCIDENTE;SANTARÉM;PA;BRASIL;SBSN;17/10/2014;10:27:00;0
52639;52639;52639;ACIDENTE;MANOEL URBANO;AC;BRASIL;SSPX;19/10/2014;20:05:00;0
52728;52728;52728;INCIDENTE;SÃO LUÍS;MA;BRASIL;SBSL;20/10/2014;20:33:00;0
52640;52640;52640;ACIDENTE;CAMPO GRANDE;MS;BRASIL;SBCG;22/10/2014;14:01:00;2
52672;52672;52672;ACIDENTE;ELDORADO DO SUL;RS;BRASIL;SIXE;22/10/2014;13:20:00;0
52694;52694;52694;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;23/10/2014;16:00:00;1
52691;52691;52691;INCIDENTE GRAVE;SANTANA DO PARAÍSO;MG;BRASIL;****;24/10/2014;15:35:00;0
52729;52729;52729;INCIDENTE;MARABÁ;PA;BRASIL;SBMA;24/10/2014;12:13:00;0
52651;52651;52651;ACIDENTE;RORAINÓPOLIS;RR;BRASIL;****;26/10/2014;17:30:00;1
52695;52695;52695;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;SBPR;26/10/2014;17:45:00;0
52652;52652;52652;ACIDENTE;CAMPINA GRANDE DO SUL;PR;BRASIL;****;27/10/2014;16:30:00;0
52730;52730;52730;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;27/10/2014;12:47:00;0
52653;52653;52653;INCIDENTE GRAVE;MANAUS;AM;BRASIL;SWFN;28/10/2014;14:45:00;0
52696;52696;52696;INCIDENTE GRAVE;ATIBAIA;SP;BRASIL;SDTB;28/10/2014;18:20:00;0
52731;52731;52731;INCIDENTE;CUIABÁ;MT;BRASIL;****;31/10/2014;23:30:00;0
52654;52654;52654;ACIDENTE;IGARASSU;PE;BRASIL;SIFC;01/11/2014;13:50:00;0
52751;52751;52751;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;01/11/2014;22:50:00;0
52752;52752;52752;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;02/11/2014;11:30:00;0
52753;52753;52753;INCIDENTE;MARINGÁ;PR;BRASIL;****;02/11/2014;20:00:00;0
52697;52697;52697;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;****;03/11/2014;17:40:00;0
52933;52933;52933;INCIDENTE;MARINGÁ;PR;BRASIL;****;03/11/2014;17:28:00;0
52754;52754;52754;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;04/11/2014;03:18:00;0
52700;52700;52700;INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;07/11/2014;17:30:00;0
52673;52673;52673;ACIDENTE;TERESINA;PI;BRASIL;****;08/11/2014;20:50:00;0
52755;52755;52755;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;08/11/2014;15:31:00;0
52692;52692;52692;INCIDENTE GRAVE;MARINGÁ;PR;BRASIL;SBMG;09/11/2014;17:00:00;0
52815;52815;52815;ACIDENTE;MACARANI;BA;BRASIL;****;10/11/2014;16:23:00;0
52956;52956;52956;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;11/11/2014;15:00:00;0
52757;52757;52757;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;12/11/2014;13:19:00;0
52968;52968;52968;INCIDENTE;SANTARÉM;PA;BRASIL;SBSN;12/11/2014;16:30:00;0
52758;52758;52758;INCIDENTE;ARAPONGAS;PR;BRASIL;****;13/11/2014;16:20:00;0
52759;52759;52759;INCIDENTE;JUAZEIRO DO NORTE;CE;BRASIL;SBJU;13/11/2014;14:20:00;0
52950;52950;52950;INCIDENTE;CORNÉLIO PROCÓPIO;PR;BRASIL;SSCP;14/11/2014;11:30:00;0
52698;52698;52698;INCIDENTE GRAVE;CORREIA PINTO;SC;BRASIL;SBLJ;15/11/2014;17:10:00;0
52671;52671;52671;ACIDENTE;CIDADE GAÚCHA;PR;BRASIL;****;17/11/2014;17:58:00;3
52713;52713;52713;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;18/11/2014;18:30:00;0
52760;52760;52760;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;18/11/2014;22:30:00;0
52675;52675;52675;ACIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;19/11/2014;11:25:00;0
52761;52761;52761;INCIDENTE;CONFINS;MG;BRASIL;SBCF;19/11/2014;20:40:00;0
52762;52762;52762;INCIDENTE;BELÉM;PA;BRASIL;SBBE;19/11/2014;20:20:00;0
52763;52763;52763;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;20/11/2014;12:46:00;0
53437;53437;53437;ACIDENTE;SANTA ISABEL DO IVAÍ;PR;BRASIL;****;21/11/2014;10:05:00;0
52847;52847;52847;INCIDENTE;MANAUS;AM;BRASIL;****;24/11/2014;11:05:00;0
52848;52848;52848;INCIDENTE;SALVADOR;BA;BRASIL;****;25/11/2014;20:50:00;0
52846;52846;52846;INCIDENTE;MACAÉ;RJ;BRASIL;SBME;27/11/2014;11:20:00;0
52849;52849;52849;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;****;27/11/2014;03:00:00;0
52850;52850;52850;INCIDENTE;PORTO ALEGRE;RS;BRASIL;****;27/11/2014;04:43:00;0
52793;52793;52793;ACIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;29/11/2014;13:06:00;0
52676;52676;52676;ACIDENTE;TUCUMÃ;PA;BRASIL;****;30/11/2014;16:14:00;0
52779;52779;52779;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;SBMT;30/11/2014;16:40:00;0
52812;52812;52812;ACIDENTE;SÃO MATEUS;ES;BRASIL;SNMX;30/11/2014;19:18:00;0
52851;52851;52851;INCIDENTE;ARACAJU;SE;BRASIL;SBAR;01/12/2014;20:35:00;0
52816;52816;52816;INCIDENTE GRAVE;LINS;SP;BRASIL;****;02/12/2014;15:40:00;1
52852;52852;52852;INCIDENTE;CAMPINAS;SP;BRASIL;SDAM;02/12/2014;16:20:00;0
52764;52764;52764;INCIDENTE;TERESINA;PI;BRASIL;SBTE;03/12/2014;10:00:00;0
52817;52817;52817;ACIDENTE;VERÍSSIMO;MG;BRASIL;****;03/12/2014;12:53:00;0
52853;52853;52853;INCIDENTE;MACAÉ;RJ;BRASIL;SBME;03/12/2014;12:55:00;0
52818;52818;52818;ACIDENTE;FLORESTA;PE;BRASIL;****;05/12/2014;14:30:00;0
52819;52819;52819;ACIDENTE;CAMPO GRANDE;MS;BRASIL;****;06/12/2014;10:21:00;1
52831;52831;52831;ACIDENTE;TERRA BOA;PR;BRASIL;****;07/12/2014;16:00:00;0
52840;52840;52840;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;SBMT;07/12/2014;14:54:00;0
52841;52841;52841;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;08/12/2014;18:08:00;0
52854;52854;52854;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;08/12/2014;17:00:00;0
52843;52843;52843;INCIDENTE GRAVE;SORRISO;MT;BRASIL;SSAC;11/12/2014;14:00:00;0
52844;52844;52844;INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;11/12/2014;23:30:00;0
52832;52832;52832;ACIDENTE;BURITAMA;SP;BRASIL;****;14/12/2014;23:40:00;0
52845;52845;52845;INCIDENTE;BARCARENA;PA;BRASIL;****;15/12/2014;16:15:00;0
52855;52855;52855;INCIDENTE;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;SBUA;15/12/2014;14:16:00;0
53010;53010;53010;INCIDENTE;ITAJUBÁ;MG;BRASIL;SNHH;15/12/2014;13:30:00;0
52833;52833;52833;ACIDENTE;ATIBAIA;SP;BRASIL;SDTB;16/12/2014;17:30:00;0
52857;52857;52857;INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;16/12/2014;16:45:00;0
52834;52834;52834;ACIDENTE;MACAÉ;RJ;BRASIL;****;17/12/2014;18:45:00;0
52835;52835;52835;ACIDENTE;NAZÁRIO;GO;BRASIL;****;17/12/2014;12:10:00;0
52836;52836;52836;ACIDENTE;ALEGRETE;RS;BRASIL;****;18/12/2014;19:00:00;0
52837;52837;52837;ACIDENTE;SÃO BORJA;RS;BRASIL;****;18/12/2014;21:30:00;1
52838;52838;52838;ACIDENTE;ÁGUA BOA;MT;BRASIL;****;19/12/2014;16:16:00;1
52813;52813;52813;ACIDENTE;ATIBAIA;SP;BRASIL;SDTB;20/12/2014;21:00:00;0
52856;52856;52856;INCIDENTE;MANAUS;AM;BRASIL;SBEG;20/12/2014;18:20:00;0
52952;52952;52952;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;20/12/2014;11:27:00;0
52839;52839;52839;ACIDENTE;ALEGRETE;RS;BRASIL;****;23/12/2014;20:00:00;0
52872;52872;52872;ACIDENTE;UBERABA;MG;BRASIL;SNHE;23/12/2014;17:00:00;0
52875;52875;52875;INCIDENTE;PONTA GROSSA;PR;BRASIL;****;23/12/2014;12:35:00;0
52951;52951;52951;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;23/12/2014;18:20:00;0
52953;52953;52953;INCIDENTE;PORTO ALEGRE;RS;BRASIL;SBPA;23/12/2014;17:47:00;0
52858;52858;52858;INCIDENTE;BRASÍLIA;DF;BRASIL;****;26/12/2014;18:00:00;0
52871;52871;52871;INCIDENTE;REDENÇÃO;PA;BRASIL;SNDC;26/12/2014;11:23:00;0
52948;52948;52948;INCIDENTE GRAVE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;SBSJ;26/12/2014;13:50:00;0
52873;52873;52873;ACIDENTE;BERTIOGA;SP;BRASIL;****;27/12/2014;13:15:00;0
52874;52874;52874;ACIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;****;29/12/2014;10:00:00;1
52954;52954;52954;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;****;29/12/2014;14:40:00;0
52945;52945;52945;ACIDENTE;AQUIDAUANA;MS;BRASIL;****;30/12/2014;20:00:00;0
52946;52946;52946;ACIDENTE;ARROIO GRANDE;RS;BRASIL;****;30/12/2014;08:50:00;4
52947;52947;52947;ACIDENTE;BELO HORIZONTE;MG;BRASIL;****;30/12/2014;17:40:00;0
52955;52955;52955;INCIDENTE;LONDRINA;PR;BRASIL;****;30/12/2014;19:54:00;0
52959;52959;52959;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;30/12/2014;12:45:00;0
52992;52992;52992;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;SBSV;01/01/2015;11:40:00;3
52979;52979;52979;ACIDENTE;IVINHEMA;MS;BRASIL;****;02/01/2015;14:50:00;0
53073;53073;53073;INCIDENTE;TEFÉ;AM;BRASIL;SBTF;02/01/2015;16:28:00;0
53074;53074;53074;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;02/01/2015;20:34:00;0
52976;52976;52976;ACIDENTE;TOLEDO;PR;BRASIL;SBTD;04/01/2015;22:04:00;6
53075;53075;53075;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;05/01/2015;10:19:00;0
53076;53076;53076;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;****;06/01/2015;11:30:00;0
53077;53077;53077;INCIDENTE;MANAUS;AM;BRASIL;SBEG;06/01/2015;15:50:00;0
52975;52975;52975;ACIDENTE;BRASNORTE;MT;BRASIL;****;08/01/2015;20:30:00;0
53072;53072;53072;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;08/01/2015;21:13:00;0
52994;52994;52994;INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;09/01/2015;23:25:00;0
52980;52980;52980;ACIDENTE;SANTA MÔNICA;PR;BRASIL;****;10/01/2015;22:00:00;2
52981;52981;52981;ACIDENTE;LUZIÂNIA;GO;BRASIL;****;10/01/2015;21:04:00;0
53078;53078;53078;INCIDENTE;BELÉM;PA;BRASIL;SBBE;10/01/2015;16:00:00;0
53064;53064;53064;INCIDENTE;BAURU;SP;BRASIL;SBBU;11/01/2015;22:05:00;0
53122;53122;53122;INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;11/01/2015;00:07:00;0
53063;53063;53063;INCIDENTE;LONDRINA;PR;BRASIL;SBLO;12/01/2015;09:15:00;0
52978;52978;52978;ACIDENTE;BAIXA GRANDE DO RIBEIRO;PI;BRASIL;****;14/01/2015;10:50:00;1
53070;53070;53070;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;15/01/2015;21:00:00;0
53071;53071;53071;INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;15/01/2015;18:52:00;0
53061;53061;53061;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;17/01/2015;18:40:00;0
53062;53062;53062;INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;17/01/2015;17:05:00;0
53069;53069;53069;INCIDENTE;SALVADOR;BA;BRASIL;SBSV;18/01/2015;17:50:00;0
52970;52970;52970;ACIDENTE;TIRADENTES;MG;BRASIL;****;19/01/2015;18:08:00;0
52977;52977;52977;ACIDENTE;SÃO BORJA;RS;BRASIL;****;19/01/2015;12:15:00;0
53067;53067;53067;INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;19/01/2015;13:30:00;0
53068;53068;53068;INCIDENTE;CANOAS;RS;BRASIL;SBPA;19/01/2015;12:50:00;0
53065;53065;53065;INCIDENTE;COARI;AM;BRASIL;SWKO;20/01/2015;17:05:00;0
52991;52991;52991;INCIDENTE GRAVE;PASSO FUNDO;RS;BRASIL;SBPF;21/01/2015;12:00:00;0
53012;53012;53012;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;21/01/2015;17:36:00;0
53066;53066;53066;INCIDENTE;CURITIBA;PR;BRASIL;SBCT;21/01/2015;20:21:00;0
53080;53080;53080;INCIDENTE;RIO CLARO;SP;BRASIL;SDRK;22/01/2015;18:00:00;0
52990;52990;52990;INCIDENTE GRAVE;FLORIANÓPOLIS;SC;BRASIL;SBFL;23/01/2015;16:28:00;0
53008;53008;53008;INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;23/01/2015;18:39:00;0
